Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
89,0.560,413,-,-,0.570,'5254,BOUSTEAD PLANTATIONS BERHAD,24 Oct 2019,0.570,0.57,0.560,MAIN MARKET,0.565,s,PLANTATION,0.570,806,05:00PM,"13,073",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5254
90,1.120,50,-,-,-,'6297,BOX-PAK (MALAYSIA) BERHAD,24 Oct 2019,-,1.18,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.180,64,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6297
91,1.010,20,0.010,+1.00,1.010,'5100,BP PLASTICS HOLDING BHD,24 Oct 2019,1.010,1.0,1.010,MAIN MARKET,1.010,s,INDUSTRIAL PRODUCTS & SERVICES,1.030,60,05:00PM,40,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5100
92,0.170,20,0.005,+3.03,0.170,'9474,BRAHIM'S HOLDINGS BERHAD,24 Oct 2019,0.170,0.165,0.165,MAIN MARKET,0.165,s,CONSUMER PRODUCTS & SERVICES,0.175,"6,500",05:00PM,"11,529",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9474
93,0.790,500,-,-,0.790,'8761,BREM HOLDING BERHAD,24 Oct 2019,0.790,0.79,0.790,MAIN MARKET,0.790,s,CONSTRUCTION,0.800,"1,067",05:00PM,246,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8761
94,0.160,216,-,-,0.160,'9938,BRIGHT PACKAGING INDUSTRY BERHAD,24 Oct 2019,0.160,0.16,0.160,MAIN MARKET,0.160,s,INDUSTRIAL PRODUCTS & SERVICES,0.175,574,05:00PM,542,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9938
95,19.360,81,-0.280,-1.42,19.380,'4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,24 Oct 2019,19.460,19.66,19.200,MAIN MARKET,19.340,s,CONSUMER PRODUCTS & SERVICES,19.380,62,05:00PM,"4,967",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4162
96,0.285,100,-,-,-,'7221,BSL CORPORATION BERHAD,24 Oct 2019,-,0.3,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.325,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7221
97,0.090,"1,000",0.005,+5.56,0.095,'7188,BTM RESOURCES BERHAD,24 Oct 2019,0.095,0.09,0.095,MAIN MARKET,0.095,s,INDUSTRIAL PRODUCTS & SERVICES,0.095,493,05:00PM,438,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7188
98,0.435,"25,806",-0.010,-2.25,0.435,'5210,BUMI ARMADA BERHAD,24 Oct 2019,0.460,0.445,0.430,MAIN MARKET,0.450,s,ENERGY,0.440,"4,795",05:00PM,"1,006,121",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5210
99,6.060,117,0.020,+0.33,6.080,'1818,BURSA MALAYSIA BERHAD,24 Oct 2019,6.110,6.06,6.060,MAIN MARKET,6.080,s,FINANCIAL SERVICES,6.100,58,05:00PM,"7,709",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1818
100,1.450,1,-0.020,-1.36,1.450,'2828,C.I. HOLDINGS BERHAD,24 Oct 2019,1.470,1.47,1.450,MAIN MARKET,1.470,s,CONSUMER PRODUCTS & SERVICES,1.530,43,05:00PM,253,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2828
101,0.445,"1,199",-0.005,-1.11,0.445,'7174,CAB CAKARAN CORPORATION BERHAD,24 Oct 2019,0.455,0.45,0.445,MAIN MARKET,0.445,s,CONSUMER PRODUCTS & SERVICES,0.450,90,05:00PM,"2,865",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7174
102,0.430,19,-,-,0.430,'7154,CAELY HOLDINGS BHD,24 Oct 2019,0.440,0.43,0.430,MAIN MARKET,0.435,s,CONSUMER PRODUCTS & SERVICES,0.435,50,05:00PM,793,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7154
103,2.430,310,0.080,+3.39,2.440,'2852,CAHYA MATA SARAWAK BERHAD,24 Oct 2019,2.520,2.36,2.360,MAIN MARKET,2.360,s,INDUSTRIAL PRODUCTS & SERVICES,2.440,"6,383",05:00PM,"284,303",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2852
104,0.220,99,-0.015,-6.38,0.220,'7128,CAM RESOURCES BERHAD,24 Oct 2019,0.220,0.235,0.220,MAIN MARKET,0.220,s,CONSUMER PRODUCTS & SERVICES,0.250,513,05:00PM,1,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7128
105,3.360,30,-0.030,-0.88,3.380,'5105,CAN-ONE BERHAD,24 Oct 2019,3.410,3.41,3.350,MAIN MARKET,3.410,s,INDUSTRIAL PRODUCTS & SERVICES,3.380,68,05:00PM,995,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5105
106,1.040,75,-0.010,-0.95,1.040,'5180,CAPITALAND MALAYSIA MALL TRUST,24 Oct 2019,1.050,1.05,1.030,MAIN MARKET,1.040,s,REAL ESTATE INVESTMENT TRUSTS,1.050,303,05:00PM,"3,128",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5180
107,1.280,54,-0.010,-0.78,1.280,'5257,CARIMIN PETROLEUM BERHAD,24 Oct 2019,1.330,1.29,1.270,MAIN MARKET,1.320,s,ENERGY,1.290,"1,239",05:00PM,"38,180",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5257
108,2.440,24,-,-,2.450,'5245,CARING PHARMACY GROUP BERHAD,24 Oct 2019,2.450,2.45,2.400,MAIN MARKET,2.440,s,CONSUMER PRODUCTS & SERVICES,2.450,140,05:00PM,700,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5245
109,26.920,2,0.420,+1.58,26.920,'2836,CARLSBERG BREWERY MALAYSIA BERHAD,24 Oct 2019,26.940,26.5,26.300,MAIN MARKET,26.500,s,CONSUMER PRODUCTS & SERVICES,26.940,15,05:00PM,"1,047",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2836
110,0.800,750,-0.005,-0.62,0.805,'7076,CB INDUSTRIAL PRODUCT HOLDING BERHAD,24 Oct 2019,0.815,0.81,0.805,MAIN MARKET,0.815,s,INDUSTRIAL PRODUCTS & SERVICES,0.810,"1,091",05:00PM,"2,423",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7076
111,0.510,"5,410",-,-,0.515,'7035,CCK CONSOLIDATED HOLDINGS BERHAD,24 Oct 2019,0.520,0.515,0.510,MAIN MARKET,0.520,s,CONSUMER PRODUCTS & SERVICES,0.515,462,05:00PM,"6,703",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7035
112,0.130,448,0.005,+3.85,0.135,'5195,CENSOF HOLDINGS BERHAD,24 Oct 2019,0.135,0.13,0.130,MAIN MARKET,0.135,s,TECHNOLOGY,0.135,"6,110",05:00PM,"2,072",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5195
113,0.450,100,-,-,-,'8052,CENTRAL GLOBAL BERHAD,24 Oct 2019,-,0.525,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8052
114,0.485,34,-0.005,-1.01,0.490,'8982,CEPATWAWASAN GROUP BERHAD,24 Oct 2019,0.490,0.495,0.485,MAIN MARKET,0.490,s,PLANTATION,0.490,"1,025",05:00PM,"2,312",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8982
115,0.285,170,-,-,-,'7209,CHEETAH HOLDINGS BERHAD,24 Oct 2019,-,0.3,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.315,62,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7209
116,1.560,139,-0.010,-0.64,1.560,'2879,CHEMICAL COMPANY OF MALAYSIA BERHAD,24 Oct 2019,1.560,1.57,1.560,MAIN MARKET,1.560,s,INDUSTRIAL PRODUCTS & SERVICES,1.620,20,05:00PM,56,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2879
117,0.765,"1,110",-0.005,-0.65,0.770,'5273,CHIN HIN GROUP BERHAD,24 Oct 2019,0.775,0.775,0.765,MAIN MARKET,0.775,s,INDUSTRIAL PRODUCTS & SERVICES,0.770,400,05:00PM,"2,832",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5273
118,0.275,850,-,-,0.285,'7187,CHIN HIN GROUP PROPERTY BERHAD,24 Oct 2019,0.285,0.285,0.275,MAIN MARKET,0.275,s,TRANSPORTATION & LOGISTICS,0.285,140,05:00PM,200,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7187
119,6.300,299,-,-,-,'1929,CHIN TECK PLANTATIONS BERHAD,24 Oct 2019,-,6.3,-,MAIN MARKET,-,s,PLANTATION,6.440,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1929
120,1.650,495,0.020,+1.22,1.660,'5007,CHIN WELL HOLDINGS BERHAD,24 Oct 2019,1.660,1.64,1.650,MAIN MARKET,1.660,s,INDUSTRIAL PRODUCTS & SERVICES,1.690,60,05:00PM,"1,175",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5007
121,-,-,-,-,-,'5229,CHINA AUTOMOBILE PARTS HOLDINGS LIMITED,24 Oct 2019,-,0.01,-,MAIN MARKET,-,Ss,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5229
122,0.035,"33,336",-,-,0.040,'5188,CHINA OUHUA WINERY HOLDINGS LIMITED,24 Oct 2019,0.040,0.04,0.040,MAIN MARKET,0.040,s,CONSUMER PRODUCTS & SERVICES,0.040,"2,480",05:00PM,"8,780",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5188
123,1.320,48,-0.010,-0.75,1.330,'5797,CHOO BEE METAL INDUSTRIES BHD,24 Oct 2019,1.360,1.34,1.320,MAIN MARKET,1.360,s,INDUSTRIAL PRODUCTS & SERVICES,1.400,12,05:00PM,483,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5797
124,0.360,50,-,-,-,'7016,CHUAN HUAT RESOURCES BHD,24 Oct 2019,-,0.38,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.385,96,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7016
125,4.960,30,0.040,+0.81,4.980,'1023,CIMB GROUP HOLDINGS BERHAD,24 Oct 2019,5.000,4.94,4.930,MAIN MARKET,4.970,s,FINANCIAL SERVICES,4.980,950,05:00PM,"115,577",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1023
126,0.395,302,-,-,0.395,'7117,CJ CENTURY LOGISTICS HOLDINGS BERHAD,24 Oct 2019,0.395,0.395,0.390,MAIN MARKET,0.395,s,TRANSPORTATION & LOGISTICS,0.400,410,05:00PM,"1,227",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7117
127,1.000,250,-,-,1.000,'7202,CLASSIC SCENIC BERHAD,24 Oct 2019,1.030,1.0,1.000,MAIN MARKET,1.030,s,CONSUMER PRODUCTS & SERVICES,1.010,84,05:00PM,530,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7202
128,0.035,"16,191",-,-,-,'7018,CME GROUP BERHAD,24 Oct 2019,-,0.035,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.040,"9,906",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7018
129,0.410,18,-,-,0.450,'7986,CN ASIA CORPORATION BHD,24 Oct 2019,0.450,0.45,0.400,MAIN MARKET,0.400,s,INDUSTRIAL PRODUCTS & SERVICES,0.450,36,05:00PM,28,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7986
130,0.055,"20,549",-0.005,-7.69,0.060,'5104,CNI HOLDINGS BERHAD,24 Oct 2019,0.060,0.065,0.060,MAIN MARKET,0.060,s,CONSUMER PRODUCTS & SERVICES,0.065,"10,627",05:00PM,"3,666",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5104
131,1.170,100,0.050,+4.35,1.200,'5071,COASTAL CONTRACTS BHD,24 Oct 2019,1.220,1.15,1.150,MAIN MARKET,1.160,s,ENERGY,1.200,301,05:00PM,"11,580",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5071
132,2.020,40,0.040,+2.02,2.020,'7205,COCOALAND HOLDINGS BERHAD,24 Oct 2019,2.040,1.98,2.000,MAIN MARKET,2.000,s,CONSUMER PRODUCTS & SERVICES,2.040,43,05:00PM,784,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7205
133,0.770,149,-0.010,-1.28,0.770,'2127,COMFORT GLOVES BERHAD,24 Oct 2019,0.790,0.78,0.765,MAIN MARKET,0.780,s,INDUSTRIAL PRODUCTS & SERVICES,0.780,768,05:00PM,"3,572",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2127
134,0.065,100,-0.020,-25.00,0.060,'7195,COMINTEL CORPORATION BHD,24 Oct 2019,0.060,0.08,0.060,MAIN MARKET,0.060,s,INDUSTRIAL PRODUCTS & SERVICES,0.075,100,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7195
135,0.690,150,-,-,-,'5136,COMPLETE LOGISTIC SERVICES BERHAD,24 Oct 2019,-,0.695,-,MAIN MARKET,-,s,TRANSPORTATION & LOGISTICS,0.700,162,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5136
136,0.015,"366,394",-,-,0.020,'5037,COMPUGATES HOLDINGS BERHAD,24 Oct 2019,0.020,0.02,0.020,MAIN MARKET,0.020,s,INDUSTRIAL PRODUCTS & SERVICES,0.020,"9,971",05:00PM,"2,100",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5037
137,1.100,125,-0.010,-0.90,1.100,'8044,COMPUTER FORMS (MALAYSIA) BERHAD,24 Oct 2019,1.100,1.11,1.100,MAIN MARKET,1.100,s,INDUSTRIAL PRODUCTS & SERVICES,1.300,150,05:00PM,25,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8044
138,0.490,57,-,-,0.530,'8435,CONCRETE ENGINEERING PRODUCTS BERHAD,24 Oct 2019,0.530,0.53,0.490,MAIN MARKET,0.490,s,INDUSTRIAL PRODUCTS & SERVICES,0.530,99,05:00PM,32,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8435
139,1.250,30,-,-,-,'5738,COUNTRY HEIGHTS HOLDINGS BHD,24 Oct 2019,-,1.27,-,MAIN MARKET,-,s,PROPERTY,1.390,233,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5738
140,1.270,20,-,-,-,'5049,COUNTRY VIEW BERHAD,24 Oct 2019,-,1.25,-,MAIN MARKET,-,s,PROPERTY,1.590,71,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5049
141,1.210,60,0.010,+0.83,1.220,'6718,CRESCENDO CORPORATION BERHAD,24 Oct 2019,1.220,1.21,1.220,MAIN MARKET,1.220,s,PROPERTY,1.230,80,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6718
142,0.935,313,-,-,0.940,'8591,CREST BUILDER HOLDINGS BERHAD,24 Oct 2019,0.950,0.94,0.935,MAIN MARKET,0.945,s,CONSTRUCTION,0.940,150,05:00PM,"1,453",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8591
143,0.995,40,-0.005,-0.50,0.995,'5094,CSC STEEL HOLDINGS BERHAD,24 Oct 2019,1.000,1.0,0.995,MAIN MARKET,1.000,s,INDUSTRIAL PRODUCTS & SERVICES,1.000,279,05:00PM,40,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5094
144,0.170,"29,272",-0.005,-2.86,0.170,'0051,CUSCAPI BERHAD,24 Oct 2019,0.175,0.175,0.170,MAIN MARKET,0.175,s,TECHNOLOGY,0.175,"2,300",05:00PM,"9,159",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0051
145,0.440,14,-0.025,-5.32,0.445,'9423,CWG HOLDINGS BERHAD,24 Oct 2019,0.475,0.47,0.430,MAIN MARKET,0.475,s,CONSUMER PRODUCTS & SERVICES,0.445,114,05:00PM,"5,417",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9423
146,1.310,80,-,-,-,'2925,CYCLE & CARRIAGE BINTANG BERHAD,24 Oct 2019,-,1.35,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,1.340,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2925
147,0.360,18,-,-,-,'7157,CYL CORPORATION BERHAD,24 Oct 2019,-,0.355,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.390,6,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7157
148,0.270,100,-,-,-,'5082,CYMAO HOLDINGS BERHAD,24 Oct 2019,-,0.28,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.280,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5082
149,1.420,214,-,-,1.430,'5184,CYPARK RESOURCES BERHAD,24 Oct 2019,1.440,1.43,1.420,MAIN MARKET,1.430,s,INDUSTRIAL PRODUCTS & SERVICES,1.430,"18,810",05:00PM,"9,541",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5184
150,0.710,49,0.005,+0.71,0.710,'7204,D&O GREEN TECHNOLOGIES BERHAD,24 Oct 2019,0.720,0.705,0.700,MAIN MARKET,0.705,s,TECHNOLOGY,0.715,962,05:00PM,"46,458",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7204
151,0.025,"607,777",-,-,0.030,'7179,D.B.E. GURNEY RESOURCES BERHAD,24 Oct 2019,0.030,0.03,0.025,MAIN MARKET,0.030,s,CONSUMER PRODUCTS & SERVICES,0.030,"34,459",05:00PM,"2,515",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7179
152,0.280,"42,433",-0.005,-1.75,0.280,'4456,DAGANG NEXCHANGE BERHAD,24 Oct 2019,0.290,0.285,0.280,MAIN MARKET,0.285,s,TECHNOLOGY,0.285,"17,984",05:00PM,"58,995",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4456
153,2.080,50,0.130,+6.50,2.130,'8125,DAIBOCHI BERHAD,24 Oct 2019,2.180,2.0,2.010,MAIN MARKET,2.010,s,INDUSTRIAL PRODUCTS & SERVICES,2.130,43,05:00PM,"3,276",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8125
154,0.420,12,0.005,+1.19,0.425,'3484,DAMANSARA REALTY BHD,24 Oct 2019,0.430,0.42,0.420,MAIN MARKET,0.430,s,PROPERTY,0.425,"1,051",05:00PM,309,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3484
155,0.515,206,-0.005,-0.95,0.520,'5276,DANCOMECH HOLDINGS BERHAD,24 Oct 2019,0.525,0.525,0.510,MAIN MARKET,0.525,s,INDUSTRIAL PRODUCTS & SERVICES,0.520,193,05:00PM,"2,229",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5276
156,0.185,"1,585",-,-,0.185,'8338,DATAPREP HOLDINGS BHD,24 Oct 2019,0.190,0.185,0.185,MAIN MARKET,0.190,s,TECHNOLOGY,0.190,"2,728",05:00PM,"28,578",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8338
157,1.070,"3,268",0.070,+6.93,1.080,'5216,DATASONIC GROUP BERHAD,24 Oct 2019,1.090,1.01,1.010,MAIN MARKET,1.030,s,TECHNOLOGY,1.080,"2,336",05:00PM,"160,515",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5216
158,0.005,"1,355,363",-0.005,-50.00,0.005,'0091,DAYA MATERIALS BERHAD,24 Oct 2019,0.010,0.01,0.005,MAIN MARKET,0.010,s,ENERGY,0.010,"100,094",05:00PM,"5,200",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0091
159,1.980,300,0.050,+2.58,1.990,'5141,DAYANG ENTERPRISE HOLDINGS BERHAD,24 Oct 2019,2.010,1.94,1.950,MAIN MARKET,1.960,s,ENERGY,1.990,"1,653",05:00PM,"93,437",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5141
160,1.050,250,-,-,-,'7119,DEGEM BERHAD,24 Oct 2019,-,1.05,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,1.080,99,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7119
161,1.020,"2,402",-0.020,-1.90,1.030,'5132,DELEUM BERHAD,24 Oct 2019,1.050,1.05,1.020,MAIN MARKET,1.050,s,ENERGY,1.040,648,05:00PM,"2,697",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5132
162,0.220,1,-0.010,-4.35,0.220,'7212,DESTINI BERHAD,24 Oct 2019,0.235,0.23,0.220,MAIN MARKET,0.225,s,INDUSTRIAL PRODUCTS & SERVICES,0.225,"4,184",05:00PM,"87,036",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7212
163,3.490,"9,208",-0.030,-0.85,3.490,'7277,DIALOG GROUP BERHAD,24 Oct 2019,3.530,3.52,3.490,MAIN MARKET,3.520,s,ENERGY,3.500,"26,863",05:00PM,"71,150",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7277
164,4.710,"2,685",-,-,4.720,'6947,DIGI.COM BERHAD,24 Oct 2019,4.750,4.72,4.700,MAIN MARKET,4.720,s,TELECOMMUNICATIONS & MEDIA,4.720,"18,855",05:00PM,"31,051",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6947
165,0.040,"36,138",-,-,0.045,'0029,DIGISTAR CORPORATION BERHAD,24 Oct 2019,0.045,0.045,0.045,MAIN MARKET,0.045,s,TECHNOLOGY,0.045,"2,430",05:00PM,"5,600",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0029
166,1.630,10,-,-,1.700,'7528,DKLS INDUSTRIES BHD,24 Oct 2019,1.700,1.7,1.620,MAIN MARKET,1.620,s,CONSTRUCTION,1.700,10,05:00PM,40,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7528
167,2.480,74,-,-,2.480,'5908,DKSH HOLDINGS (MALAYSIA) BERHAD,24 Oct 2019,2.480,2.48,2.470,MAIN MARKET,2.480,s,CONSUMER PRODUCTS & SERVICES,2.510,20,05:00PM,130,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5908
168,0.395,300,-,-,-,'7114,D'NONCE TECHNOLOGY BHD,24 Oct 2019,-,0.405,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.400,150,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7114
169,0.160,"1,639",0.005,+3.13,0.165,'5835,DOLOMITE CORPORATION BERHAD,24 Oct 2019,0.165,0.16,0.165,MAIN MARKET,0.165,s,INDUSTRIAL PRODUCTS & SERVICES,0.165,"3,731",05:00PM,700,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5835
170,0.095,3,-,-,0.100,'5265,DOLPHIN INTERNATIONAL BERHAD,24 Oct 2019,0.100,0.1,0.095,MAIN MARKET,0.095,s,INDUSTRIAL PRODUCTS & SERVICES,0.100,995,05:00PM,202,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5265
171,1.260,2,0.010,+0.79,1.280,'7169,DOMINANT ENTERPRISE BERHAD,24 Oct 2019,1.280,1.27,1.260,MAIN MARKET,1.260,s,INDUSTRIAL PRODUCTS & SERVICES,1.280,195,05:00PM,12,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7169
172,0.055,9,-,-,0.060,'7198,DPS RESOURCES BERHAD,24 Oct 2019,0.060,0.06,0.050,MAIN MARKET,0.055,s,PROPERTY,0.060,"6,296",05:00PM,"2,765",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7198
173,2.530,"2,117",-,-,2.540,'1619,DRB-HICOM BERHAD,24 Oct 2019,2.560,2.54,2.520,MAIN MARKET,2.560,s,CONSUMER PRODUCTS & SERVICES,2.540,"4,377",05:00PM,"42,835",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1619
