Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
89,MAIN MARKET,PLANTATION,'5254,-,-,"8,322","1,578",0.6,0.605,"5,077",0.605,0.605,0.61,0.6,s,18-Oct-19,05:00PM,0.605,BOUSTEAD PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5254
90,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6297,-,-,59,91,1.11,1.18,35,1.11,1.12,1.18,1.11,s,18-Oct-19,05:00PM,1.11,BOX-PAK (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6297
91,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5100,-0.02,-1.9,58,40,1.01,1.03,93,1.05,1.03,1.03,1.03,s,18-Oct-19,05:00PM,1.03,BP PLASTICS HOLDING BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5100
92,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9474,-0.01,-5.41,"26,354",300,0.175,0.185,"5,470",0.185,0.185,0.19,0.175,s,18-Oct-19,05:00PM,0.175,BRAHIM'S HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9474
93,MAIN MARKET,CONSTRUCTION,'8761,-,-,603,"3,614",0.785,0.79,563,0.79,0.79,0.79,0.785,s,18-Oct-19,05:00PM,0.79,BREM HOLDING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8761
94,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9938,-,-,200,100,0.165,0.175,275,0.165,0.165,0.165,0.165,s,18-Oct-19,05:00PM,0.165,BRIGHT PACKAGING INDUSTRY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9938
95,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4162,0.12,0.61,"9,015",2,19.74,19.82,94,19.7,19.7,20,19.28,s,18-Oct-19,05:00PM,19.82,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4162
96,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7221,-0.02,-6.06,250,100,0.31,0.33,100,0.33,0.33,0.33,0.31,s,18-Oct-19,05:00PM,0.31,BSL CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7221
97,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7188,-,-,729,"1,166",0.09,0.095,173,0.09,0.095,0.095,0.09,s,18-Oct-19,05:00PM,0.09,BTM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7188
98,MAIN MARKET,ENERGY,'5210,0.005,1.14,"911,065","109,929",0.44,0.445,"17,054",0.44,0.445,0.455,0.435,s,18-Oct-19,05:00PM,0.445,BUMI ARMADA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5210
99,MAIN MARKET,FINANCIAL SERVICES,'1818,0.11,1.81,"11,150",290,6.08,6.19,"1,171",6.08,6.08,6.19,6.07,s,18-Oct-19,05:00PM,6.19,BURSA MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1818
100,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2828,-0.04,-2.74,130,193,1.42,1.59,70,1.46,1.44,1.44,1.42,s,18-Oct-19,05:00PM,1.42,C.I. HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2828
101,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7174,-0.005,-1.06,"7,033",700,0.46,0.465,663,0.47,0.47,0.48,0.45,s,18-Oct-19,05:00PM,0.465,CAB CAKARAN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7174
102,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7154,-0.01,-2.2,"2,260",80,0.445,0.45,125,0.455,0.46,0.46,0.44,s,18-Oct-19,05:00PM,0.445,CAELY HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7154
103,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2852,0.1,4.22,"16,429",5,2.37,2.47,808,2.37,2.38,2.47,2.33,s,18-Oct-19,05:00PM,2.47,CAHYA MATA SARAWAK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2852
104,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7128,-,-,-,150,0.21,0.25,482,0.235,-,-,-,s,18-Oct-19,05:00PM,-,CAM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7128
105,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5105,0.13,4,"1,827",158,3.35,3.38,123,3.25,3.26,3.4,3.26,s,18-Oct-19,05:00PM,3.38,CAN-ONE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5105
106,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5180,-,-,704,"1,230",1.04,1.05,"10,575",1.05,1.05,1.05,1.04,s,18-Oct-19,05:00PM,1.05,CAPITALAND MALAYSIA MALL TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5180
107,MAIN MARKET,ENERGY,'5257,-0.03,-2.42,"32,861",173,1.21,1.22,"2,316",1.24,1.25,1.25,1.2,s,18-Oct-19,05:00PM,1.21,CARIMIN PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5257
108,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5245,0.08,3.6,"1,198",10,2.23,2.32,50,2.22,2.22,2.3,2.22,s,18-Oct-19,05:00PM,2.3,CARING PHARMACY GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5245
109,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2836,-0.96,-3.56,"1,674","1,581",26,26.34,318,26.96,27,27,26,s,18-Oct-19,05:00PM,26,CARLSBERG BREWERY MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2836
110,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7076,-0.005,-0.61,290,20,0.81,0.815,164,0.815,0.81,0.815,0.81,s,18-Oct-19,05:00PM,0.81,CB INDUSTRIAL PRODUCT HOLDING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7076
111,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7035,-0.005,-0.96,"22,625","1,085",0.515,0.52,"1,400",0.52,0.525,0.53,0.51,s,18-Oct-19,05:00PM,0.515,CCK CONSOLIDATED HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7035
112,MAIN MARKET,TECHNOLOGY,'5195,0.005,4.17,"11,401","1,960",0.125,0.13,"3,517",0.12,0.125,0.135,0.125,s,18-Oct-19,05:00PM,0.125,CENSOF HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5195
113,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8052,-,-,-,100,0.45,-,-,0.525,-,-,-,s,18-Oct-19,05:00PM,-,CENTRAL GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8052
114,MAIN MARKET,PLANTATION,'8982,-,-,620,80,0.5,0.52,15,0.5,0.505,0.505,0.5,s,18-Oct-19,05:00PM,0.5,CEPATWAWASAN GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8982
115,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7209,0.015,5.26,50,65,0.29,0.315,62,0.285,0.3,0.3,0.3,s,18-Oct-19,05:00PM,0.3,CHEETAH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7209
116,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2879,-,-,230,38,1.58,1.59,6,1.58,1.6,1.6,1.58,s,18-Oct-19,05:00PM,1.58,CHEMICAL COMPANY OF MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2879
117,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5273,-,-,"1,660",590,0.775,0.785,412,0.78,0.78,0.78,0.775,s,18-Oct-19,05:00PM,0.78,CHIN HIN GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5273
118,MAIN MARKET,TRANSPORTATION & LOGISTICS,'7187,-0.005,-1.75,70,130,0.28,0.285,300,0.285,0.28,0.28,0.28,s,18-Oct-19,05:00PM,0.28,CHIN HIN GROUP PROPERTY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7187
119,MAIN MARKET,PLANTATION,'1929,-0.05,-0.79,20,10,6.25,6.35,1,6.3,6.25,6.25,6.25,s,18-Oct-19,05:00PM,6.25,CHIN TECK PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1929
120,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5007,-,-,810,55,1.69,1.71,40,1.7,1.7,1.7,1.69,s,18-Oct-19,05:00PM,1.7,CHIN WELL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5007
121,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5229,-,-,-,-,-,-,-,0.01,-,-,-,Ss,18-Oct-19,05:00PM,-,CHINA AUTOMOBILE PARTS HOLDINGS LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5229
122,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5188,0.005,12.5,"63,324","23,500",0.035,0.045,"13,061",0.04,0.04,0.045,0.04,s,18-Oct-19,05:00PM,0.045,CHINA OUHUA WINERY HOLDINGS LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5188
123,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5797,0.04,2.9,121,4,1.36,1.42,34,1.38,1.36,1.42,1.36,s,18-Oct-19,05:00PM,1.42,CHOO BEE METAL INDUSTRIES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5797
124,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7016,-,-,-,3,0.37,0.375,37,0.375,-,-,-,s,18-Oct-19,05:00PM,-,CHUAN HUAT RESOURCES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7016
125,MAIN MARKET,FINANCIAL SERVICES,'1023,0.03,0.6,"80,814","1,668",4.95,5,"3,804",4.97,4.97,5,4.95,s,18-Oct-19,05:00PM,5,CIMB GROUP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1023
126,MAIN MARKET,TRANSPORTATION & LOGISTICS,'7117,-0.005,-1.27,200,55,0.39,0.395,540,0.395,0.39,0.39,0.39,s,18-Oct-19,05:00PM,0.39,CJ CENTURY LOGISTICS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7117
127,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7202,0.01,1,11,149,1.01,1.02,233,1.0,1.01,1.01,1.01,s,18-Oct-19,05:00PM,1.01,CLASSIC SCENIC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7202
128,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7018,-,-,78,191,0.035,0.04,"9,886",0.035,0.035,0.035,0.035,s,18-Oct-19,05:00PM,0.035,CME GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7018
129,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7986,-0.06,-13.04,45,145,0.4,0.46,192,0.46,0.4,0.4,0.4,s,18-Oct-19,05:00PM,0.4,CN ASIA CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7986
130,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5104,-0.005,-7.69,"1,229",821,0.06,0.065,"13,123",0.065,0.06,0.06,0.06,s,18-Oct-19,05:00PM,0.06,CNI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5104
131,MAIN MARKET,ENERGY,'5071,-0.01,-0.96,"3,945",115,1.03,1.05,100,1.04,1.04,1.08,1.02,s,18-Oct-19,05:00PM,1.03,COASTAL CONTRACTS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5071
132,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7205,0.01,0.5,164,18,1.96,2,184,2.0,2,2.02,1.96,s,18-Oct-19,05:00PM,2.01,COCOALAND HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7205
133,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2127,-,-,"3,510",630,0.78,0.785,25,0.78,0.78,0.785,0.78,s,18-Oct-19,05:00PM,0.78,COMFORT GLOVES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2127
134,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7195,-0.005,-7.14,389,112,0.065,0.075,550,0.07,0.075,0.075,0.065,s,18-Oct-19,05:00PM,0.065,COMINTEL CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7195
135,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5136,-,-,120,100,0.68,0.69,50,0.69,0.69,0.69,0.69,s,18-Oct-19,05:00PM,0.69,COMPLETE LOGISTIC SERVICES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5136
136,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5037,-,-,"53,666",445,0.02,0.025,"190,778",0.025,0.02,0.025,0.015,s,18-Oct-19,05:00PM,0.025,COMPUGATES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5037
137,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8044,-,-,100,150,1.1,1.3,150,1.11,1.11,1.11,1.11,s,18-Oct-19,05:00PM,1.11,COMPUTER FORMS (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8044
138,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8435,-,-,-,100,0.49,0.53,99,0.53,-,-,-,s,18-Oct-19,05:00PM,-,CONCRETE ENGINEERING PRODUCTS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8435
139,MAIN MARKET,PROPERTY,'5738,-0.07,-5,405,45,1.33,1.4,155,1.4,1.32,1.4,1.32,s,18-Oct-19,05:00PM,1.33,COUNTRY HEIGHTS HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5738
140,MAIN MARKET,PROPERTY,'5049,-,-,-,45,1.25,1.62,20,1.31,-,-,-,s,18-Oct-19,05:00PM,-,COUNTRY VIEW BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5049
141,MAIN MARKET,PROPERTY,'6718,-0.01,-0.83,100,80,1.19,1.22,170,1.2,1.19,1.19,1.19,s,18-Oct-19,05:00PM,1.19,CRESCENDO CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6718
142,MAIN MARKET,CONSTRUCTION,'8591,-,-,"2,050",100,0.945,0.95,73,0.95,0.95,0.95,0.94,s,18-Oct-19,05:00PM,0.95,CREST BUILDER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8591
143,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5094,0.005,0.51,"1,080",350,0.99,1,280,0.985,0.985,0.995,0.985,s,18-Oct-19,05:00PM,0.99,CSC STEEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5094
144,MAIN MARKET,TECHNOLOGY,'0051,0.005,3.03,"44,871",914,0.17,0.175,"13,035",0.165,0.165,0.175,0.165,s,18-Oct-19,05:00PM,0.17,CUSCAPI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0051
145,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9423,0.02,4.94,90,60,0.405,0.42,30,0.405,0.405,0.425,0.405,s,18-Oct-19,05:00PM,0.425,CWG HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9423
146,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2925,0.02,1.49,122,50,1.34,1.36,48,1.34,1.29,1.38,1.29,s,18-Oct-19,05:00PM,1.36,CYCLE & CARRIAGE BINTANG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2925
147,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7157,-,-,-,90,0.355,0.395,5,0.385,-,-,-,s,18-Oct-19,05:00PM,-,CYL CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7157
148,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5082,-,-,-,200,0.27,0.31,350,0.28,-,-,-,s,18-Oct-19,05:00PM,-,CYMAO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5082
149,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5184,0.06,4.41,"18,583","2,670",1.41,1.42,"6,597",1.36,1.37,1.44,1.36,s,18-Oct-19,05:00PM,1.42,CYPARK RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5184
150,MAIN MARKET,TECHNOLOGY,'7204,0.01,1.45,"101,169",866,0.7,0.705,"1,526",0.69,0.68,0.72,0.68,s,18-Oct-19,05:00PM,0.7,D&O GREEN TECHNOLOGIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7204
151,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7179,-,-,-,"592,197",0.025,0.03,"32,075",0.03,-,-,-,s,18-Oct-19,05:00PM,-,D.B.E. GURNEY RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7179
152,MAIN MARKET,TECHNOLOGY,'4456,0.01,3.7,"115,167","24,016",0.275,0.28,"20,689",0.27,0.275,0.285,0.27,s,18-Oct-19,05:00PM,0.28,DAGANG NEXCHANGE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4456
153,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8125,-0.02,-1.02,215,6,1.95,1.98,20,1.97,1.98,1.98,1.95,s,18-Oct-19,05:00PM,1.95,DAIBOCHI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8125
154,MAIN MARKET,PROPERTY,'3484,-0.01,-2.33,"2,969",18,0.42,0.425,238,0.43,0.42,0.425,0.42,s,18-Oct-19,05:00PM,0.42,DAMANSARA REALTY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3484
155,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5276,-0.015,-2.75,"3,044",176,0.53,0.535,52,0.545,0.54,0.545,0.53,s,18-Oct-19,05:00PM,0.53,DANCOMECH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5276
156,MAIN MARKET,TECHNOLOGY,'8338,0.03,17.65,"233,189","5,119",0.2,0.205,"12,814",0.17,0.17,0.21,0.17,s,18-Oct-19,05:00PM,0.2,DATAPREP HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8338
157,MAIN MARKET,TECHNOLOGY,'5216,-,-,"78,072","1,350",0.945,0.95,"2,119",0.945,0.945,0.96,0.935,s,18-Oct-19,05:00PM,0.945,DATASONIC GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5216
158,MAIN MARKET,ENERGY,'0091,-,-,"3,000","1,240,783",0.005,0.01,"98,493",0.01,0.01,0.01,0.01,s,18-Oct-19,05:00PM,0.01,DAYA MATERIALS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0091
159,MAIN MARKET,ENERGY,'5141,-0.05,-2.59,"120,192","1,337",1.87,1.88,"2,713",1.93,1.93,1.93,1.86,s,18-Oct-19,05:00PM,1.88,DAYANG ENTERPRISE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5141
160,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7119,-0.01,-0.94,43,240,1.05,1.08,99,1.06,1.06,1.06,1.05,s,18-Oct-19,05:00PM,1.05,DEGEM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7119
161,MAIN MARKET,ENERGY,'5132,-0.02,-1.92,"3,556","2,144",1.02,1.03,50,1.04,1.04,1.04,1.01,s,18-Oct-19,05:00PM,1.02,DELEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5132
162,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7212,-,-,"18,251","7,585",0.2,0.205,"1,475",0.205,0.205,0.21,0.2,s,18-Oct-19,05:00PM,0.205,DESTINI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7212
163,MAIN MARKET,ENERGY,'7277,0.03,0.87,"78,781","1,889",3.45,3.47,30,3.44,3.45,3.47,3.43,s,18-Oct-19,05:00PM,3.47,DIALOG GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7277
164,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6947,-0.05,-1.05,"80,753",258,4.68,4.69,"6,408",4.74,4.73,4.77,4.65,s,18-Oct-19,05:00PM,4.69,DIGI.COM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6947
165,MAIN MARKET,TECHNOLOGY,'0029,0.005,12.5,"9,220","8,970",0.04,0.045,"15,287",0.04,0.04,0.045,0.04,s,18-Oct-19,05:00PM,0.045,DIGISTAR CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0029
166,MAIN MARKET,CONSTRUCTION,'7528,-,-,-,30,1.62,1.74,10,1.7,-,-,-,s,18-Oct-19,05:00PM,-,DKLS INDUSTRIES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7528
167,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5908,-0.05,-1.98,459,120,2.47,2.51,6,2.52,2.52,2.52,2.47,s,18-Oct-19,05:00PM,2.47,DKSH HOLDINGS (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5908
168,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7114,0.005,1.27,"1,340",110,0.395,0.4,6,0.395,0.39,0.4,0.39,s,18-Oct-19,05:00PM,0.4,D'NONCE TECHNOLOGY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7114
169,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5835,-,-,149,89,0.165,0.175,30,0.165,0.165,0.165,0.165,s,18-Oct-19,05:00PM,0.165,DOLOMITE CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5835
170,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5265,-,-,-,"3,348",0.09,0.1,200,0.1,-,-,-,s,18-Oct-19,05:00PM,-,DOLPHIN INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5265
171,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7169,0.01,0.79,128,50,1.27,1.28,196,1.27,1.26,1.28,1.26,s,18-Oct-19,05:00PM,1.28,DOMINANT ENTERPRISE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7169
172,MAIN MARKET,PROPERTY,'7198,-,-,-,800,0.055,0.06,"8,302",0.06,-,-,-,s,18-Oct-19,05:00PM,-,DPS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7198
173,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1619,-,-,"21,441","4,645",2.36,2.38,122,2.36,2.36,2.39,2.34,s,18-Oct-19,05:00PM,2.36,DRB-HICOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1619
174,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7233,0.05,1.62,"16,858",171,3.12,3.13,"3,273",3.08,3.09,3.16,3.09,s,18-Oct-19,05:00PM,3.13,DUFU TECHNOLOGY CORP. BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7233
175,MAIN MARKET,HEALTH CARE,'7148,0.01,0.74,"1,507","2,164",1.36,1.38,176,1.36,1.38,1.38,1.36,s,18-Oct-19,05:00PM,1.37,DUOPHARMA BIOTECH BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7148
176,MAIN MARKET,PLANTATION,'3948,-,-,"1,950","2,600",0.41,0.42,618,0.415,0.415,0.415,0.41,s,18-Oct-19,05:00PM,0.415,DUTALAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3948
177,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3026,-,-,-,2,57.82,58.3,1,58.0,-,-,-,s,18-Oct-19,05:00PM,-,DUTCH LADY MILK INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3026
